PLAYER_NAME,2026_27_TEAM,PTS_PER36,REB_PER36,AST_PER36,STL_PER36,BLK_PER36,PLUS_MINUS_PER36,FG_PCT,FG3_PCT,FT_PCT,W_PCT,MIN,GP,PLAYER_ID,LAST_TEAM,2026_27_SALARY_CLEAN,PTS_PER_MILLION
Scottie Barnes,TOR,20.15308281599108,8.267475460675339,6.343559932256966,1.4939356373785242,1.40024011615976,-2.0388347701370377,0.4823,0.3015,0.7902,0.45130000000000003,2399.477,71.5,1630567.0,TOR,41754690.0,0.48265435130738804
Shaedon Sharpe,POR,22.61662866519052,5.296183106874963,3.2033958066495503,1.3440416531588673,0.23170993056329747,-6.494680343819143,0.44279999999999997,0.3284,0.7938000000000001,0.43889999999999996,1623.1535,53.0,1631101.0,POR,20089287.0,1.1258054437268243
Shai Gilgeous-Alexander,OKC,33.55402900712865,5.073023643595834,6.901975815948077,1.7247239524370588,0.9234677489837699,13.384245525708149,0.5392000000000001,0.3761,0.8836999999999999,0.7777,2419.299666666667,71.8,1628983.0,OKC,40806150.0,0.8222787253178417
Sharife Cooper,WAS,17.125755061321573,4.42286767349446,6.377158040852478,0.8228591020454811,0.25714346938921284,-50.5029773880414,0.514,0.382,0.833,0.207,699.9983333333333,41.0,1630536.0,WAS,,
Sidy Cissoko,POR,9.77913069035527,5.079463379665836,3.49379805766845,1.0511831599158123,0.5099127383804056,-29.154066739925888,0.41112499999999996,0.272875,0.53675,0.484625,939.8331250000001,55.125,1631321.0,POR,2497812.0,3.915078753066792
Simone Fontecchio,MIA,16.09105935177012,6.194362719614759,2.56058529193837,1.031469304134026,0.3437028821424033,1.022881505910064,0.41859999999999997,0.3682,0.835,0.45730000000000004,1286.0181666666667,70.7,1631323.0,MIA,2449421.0,6.569331834654035
Sion James,CHA,8.612907425892974,5.605225467644633,3.183455579184931,1.015580920966972,0.3906080465257585,7.734039321210017,0.371,0.352,0.837,0.537,1843.28,82.0,1642883.0,CHA,2411090.0,3.572204864145666
Spencer Jones,DEN,8.406550915672362,5.160647379500425,1.3515543631154616,1.367435333478042,1.0021730151386972,41.25743649401185,0.4365,0.269625,0.7549999999999999,0.6406249999999999,932.228125,47.5,1642461.0,DEN,5850000.0,1.4370172505422842
Stephen Curry,GSW,29.523668524094425,4.553781188119041,5.895486743652874,1.2079339887072549,0.45739161659577,1.3125226434734287,0.45840000000000003,0.3972,0.926,0.5132,1824.4068333333335,57.3,201939.0,GSW,62587158.0,0.471720868426306
Stephon Castle,SAS,19.94070771615816,5.851582907532524,7.615956014190252,1.3233143615412961,0.3471623224191789,6.108168185395618,0.454875,0.31437499999999996,0.7302499999999998,0.6281249999999999,2084.3477083333332,72.87499999999999,1642264.0,SAS,10015920.0,1.9909012568149664
Steven Adams,HOU,9.586063792347101,14.06195491304644,2.6007847326993483,1.0517673315387783,1.092160851005441,19.475592056197826,0.5193749999999999,0.0,0.53575,0.6339999999999999,754.253125,41.74999999999999,203500.0,HOU,13000000.0,0.7373895224882385
Svi Mykhailiuk,UTA,14.872720176424394,4.098628817265597,3.138076169534548,0.8665631758496726,0.16358858429735762,-5.437338198941276,0.4395,0.3853,0.8199000000000001,0.3521,888.5305000000001,44.6,1629004.0,UTA,3850000.0,3.8630442016686737
T.J. McConnell,IND,19.366459416136934,4.85681222948187,10.220532676959104,2.0821280197082856,0.3918630133743858,-9.458672303730442,0.5359,0.3336,0.8109999999999999,0.41359999999999997,1164.0778333333333,65.9,204456.0,IND,11000000.0,1.7605872196488122
Taelon Peter,IND,12.506348658147614,4.315055969770229,2.9254616744204944,1.9015500883733214,0.2925461674420495,-47.904434918635594,0.38,0.328,0.625,0.232,492.23,38.0,1643007.0,IND,,
Tari Eason,HOU,15.726546321537938,9.41633705524879,2.081858231079247,2.039156459968611,0.9905167448531866,9.166593811185184,0.4473,0.3536,0.7432,0.6072,1296.6315,51.5,1631106.0,HOU,16300000.0,0.9648187927323888
Taylor Hendricks,MEM,13.576833399926924,7.302786718899749,1.6488070060942028,1.4858136801567723,1.0500197452333508,-16.150407706000305,0.45642857142857146,0.35257142857142865,0.7130000000000001,0.3258571428571429,1043.5983333333334,53.57142857142858,1641707.0,MEM,7805900.0,1.7393040392429988
Terance Mann,BKN,11.834047786536956,4.850587099900136,3.618229406976791,1.0068871812929412,0.34879726718271237,-9.317567657301913,0.48030000000000006,0.362,0.7677,0.39280000000000004,1563.3616666666667,66.6,1629611.0,BKN,15500000.0,0.7634869539701262
Terrence Shannon Jr.,MIN,15.583448118747249,3.9231248870186386,2.865161864413779,0.8647580635456333,0.24106276603218674,27.843587043402042,0.46199999999999997,0.388125,0.80375,0.5979999999999999,463.10749999999996,38.875,1630545.0,MIN,2801640.0,5.562259290539559
Thanasis Antetokounmpo,MIL,10.285927694835953,6.074100053854278,3.7318891309278253,2.7225493987782134,1.307465224637614,-74.2335402090388,0.4872857142857143,0.0,0.40499999999999997,0.44942857142857146,150.09357142857147,34.0,203648.0,MIL,0.0,
Thomas Bryant,CLE,17.451698917883284,10.15728809243502,1.7812606001796487,0.9198773818306749,1.3603180182521117,12.690338351614276,0.5208,0.3131,0.8336,0.6122000000000001,743.0863333333334,57.400000000000006,1628418.0,CLE,3520000.0,4.9578690107622965
Tidjane Salaün,CHA,12.510919399679254,8.864306575137316,1.8586506127192073,0.9402947170247289,0.4256182624702379,7.381208916900418,0.43812500000000004,0.37737499999999996,0.6736249999999999,0.422625,826.2449999999999,45.625,1642275.0,CHA,8237880.0,1.5187061962154407
Tony Bradley,ATL,12.940254130733843,9.265860982500776,1.7573184621984232,0.47926867150866087,0.559146783426771,15.81586615978581,0.547,0.5,0.744,0.561,450.68666666666667,41.0,1628396.0,ATL,0.0,
Toumani Camara,POR,13.169391253665516,6.101772215403365,2.42655860481294,1.3843795909125207,0.5791964805637486,-4.25563816160003,0.4474,0.3649,0.7222,0.43889999999999996,2477.8978333333334,78.4,1641739.0,POR,18080358.0,0.728381111351087
Trayce Jackson-Davis,TOR,14.55400409795444,10.907772468229922,3.0992738962282322,1.0585284360592615,1.7794566970215986,12.809075842408122,0.5996999999999999,0.5,0.5426,0.5682,764.1446666666667,58.7,1631218.0,TOR,2406205.0,6.048530402835353
Tre Johnson,WAS,18.289225935381026,4.2417031500883695,3.044045790063418,0.823389435017154,0.44912151000935674,-24.50207349051046,0.419,0.358,0.874,0.207,1442.8166666666666,60.0,1642848.0,WAS,8649600.0,2.1144591582710213
Tre Jones,CHI,15.92288192562588,4.452960719019418,7.49605998661589,1.4848696381494286,0.26263652275477034,-7.70504340960703,0.5389,0.34330000000000005,0.838,0.38539999999999996,1575.3141666666666,61.7,1630200.0,CHI,8000000.0,1.990360240703235
Tre Mann,CHA,15.174699212698373,5.091662793921328,5.027576945463755,1.4931288744928084,0.223600683318213,6.480418745610288,0.3882857142857143,0.3372857142857143,0.8265714285714286,0.4567142857142858,759.4983333333334,49.57142857142858,1630544.0,CHA,8000000.0,1.8968374015872966
Trendon Watford,PHI,16.167133237253207,7.150306248159641,4.7926293159564946,0.8462829603262774,0.7601996502287501,-9.203678932312364,0.5036,0.2784,0.7769,0.44760000000000005,876.9653333333333,52.3,1630570.0,PHI,2801346.0,5.771201856983467
Trey Murphy III,NOP,21.05351518761474,5.6528929047434335,3.545763453750711,1.3047479466591028,0.5309925611769271,-5.798034790103327,0.4598,0.3738,0.8721000000000001,0.3549,2064.641166666667,60.3,1630530.0,NOP,27000000.0,0.7797598217635089
Tristan Vukcevic,WAS,23.480584496282162,8.3536804876585,2.8716142956313604,1.0610103920293406,1.7124321976008605,-59.797214915052855,0.48537499999999995,0.35674999999999996,0.781,0.21187499999999998,611.5537499999999,43.75,1641774.0,WAS,,
Tristan da Silva,ORL,13.444445716763306,5.394990789674839,2.405528472661347,1.0790393736893258,0.4453441562331982,0.5330729294756834,0.43575,0.35937499999999994,0.879875,0.5306249999999999,1797.8897916666667,75.875,1641783.0,ORL,,
Tyler Kolek,NYK,12.170534522748016,4.263126341820205,8.45111084701978,1.2277459656631762,0.3061079047689584,31.375491200412807,0.39524999999999993,0.353,0.7243749999999999,0.637,565.5329166666667,54.12499999999999,1642278.0,NYK,2296271.0,5.30012987262741
Tyrese Martin,PHI,13.769795832883153,5.608502221484618,3.511988305147754,1.0732662836281002,0.26620538421343176,-6.418296053362701,0.3985,0.33224999999999993,0.72175,0.462,978.6262499999999,51.25,1631213.0,PHI,,
Tyrese Maxey,PHI,25.91508285870725,3.627701191937676,6.052091098636991,1.5699072461241794,0.5782132960679784,-2.2313916518879413,0.45210000000000006,0.3592,0.8833,0.477,2443.779,64.6,1630178.0,PHI,40770520.0,0.6356328753890618
Tyrese Proctor,CLE,17.96411579809938,4.226850776023384,4.887296209777038,1.6511135843841345,0.0,22.257011117498134,0.413,0.351,0.889,0.634,545.0866666666667,50.0,1642878.0,CLE,2150917.0,8.351840539685808
Tyson Etienne,BKN,17.904477873777466,2.557782553396781,3.7893074865137497,1.042059558791281,0.0,-77.58607078636902,0.4,0.398,0.833,0.244,380.01666666666665,24.0,1630623.0,BKN,,
Tyus Jones,DEN,10.72271902215989,3.0387025541256145,6.863141510778939,1.2879386549970093,0.161990946437736,3.701158130419736,0.40669999999999995,0.353,0.8175000000000001,0.4978,1527.8775,71.0,1626145.0,DEN,2450000.0,4.376620009044853
VJ Edgecombe,PHI,16.454053188630375,5.804891158290783,4.32279128808888,1.468376723255588,0.5352027309062424,-0.2058472041947086,0.438,0.354,0.818,0.549,2623.305,75.0,1642845.0,PHI,11663880.0,1.4106843682059806
Victor Wembanyama,SAS,28.53164559852675,13.260113597896396,4.044638692848247,1.3053160440598794,4.01354615930262,3.1536064459960205,0.4918,0.34509999999999996,0.8234999999999999,0.5561,1812.2471666666665,60.0,1641705.0,SAS,16868246.0,1.6914411610150073
Vince Williams Jr.,UTA,13.079191743003243,6.981424519736518,5.715169699525823,1.1325786453239541,0.6735302464748445,-9.434563919134805,0.386,0.3133,0.7876000000000001,0.3753,846.5675,38.5,1631246.0,UTA,0.0,
Vít Krejčí,POR,12.767552074907764,4.066996798381072,3.335421328639611,1.1179406686520337,0.5561632418451049,-3.5625665471454564,0.47109999999999996,0.4085,0.7524,0.4902,1150.1035,54.0,1630249.0,POR,2667944.0,4.785539754547983
Walter Clayton Jr.,MEM,13.730960238491068,3.547590098792302,7.1207024285111675,1.1229781607687863,0.4849223876047032,-12.582459846795718,0.384,0.307,0.901,0.305,1410.535,69.0,1642383.0,MEM,,
